X,Y,Z
701129.758844,9312266.896410,0.000000,1377
700966.372764,9312456.416285,0.000000,1385
701141.498764,9312310.969285,0.000000,1356
701142.070264,9312327.754285,0.000000,1356
700982.171389,9312470.293660,0.000000,1385
701143.150603,9312246.384124,0.000000,1374
701127.890014,9312282.931722,0.000000,1378
701135.343239,9312245.735010,0.000000,1374
700975.503556,9312463.886743,0.000000,1385
700934.300722,9312450.697077,0.000000,1402
700993.252722,9312377.575577,0.000000,1353
701026.660889,9312451.144160,0.000000,1350
701140.044844,9312271.120046,0.000000,1377
701143.261764,9312271.778785,0.000000,1377
700972.400652,9312476.045673,0.000000,1385
701143.766844,9312257.874471,0.000000,1376
701143.428556,9312368.588743,0.000000,1406
701121.986222,9312279.747743,0.000000,1409
701136.277278,9312283.975410,0.000000,1378
701138.567889,9312250.722660,0.000000,1374
701127.307722,9312286.436077,0.000000,1378
701139.491753,9312265.716228,0.000000,1377
701118.612689,9312271.210810,0.000000,1408
701152.812616,9312250.283197,0.000000,1375
701119.273722,9312261.163577,0.000000,1410
701119.115014,9312240.670410,0.000000,1411
701120.600675,9312200.170696,0.000000,1417
701006.213722,9312494.818243,0.000000,1401
701003.750056,9312458.291410,0.000000,1349
701282.117960,9312268.536553,0.000000,1381
701323.184167,9312135.599299,0.000000,1371
701270.170818,9312269.877267,0.000000,1425
701260.540532,9312309.488410,0.000000,1436
701236.643083,9312370.510299,0.000000,1384
701336.455611,9312139.351854,0.000000,1371
701162.499514,9312450.851157,0.000000,1340
701194.252556,9312156.885910,0.000000,1420
701237.095589,9312396.524210,0.000000,1384
701177.881494,9312481.480003,0.000000,1340
701210.093722,9312163.378521,0.000000,1370
701165.363556,9312345.278243,0.000000,1384
701328.190689,9312135.579310,0.000000,1371
701243.594056,9312272.059410,0.000000,1434
701135.384599,9312483.398645,0.000000,1340
701128.413056,9312487.386910,0.000000,1340
701261.710889,9312224.742077,0.000000,1424
701283.012389,9312265.139910,0.000000,1381
701338.730167,9312147.441521,0.000000,1371
701287.439056,9312315.700410,0.000000,1437
